FeedbackID,EmployeeID,Date,FeedbackText,Sentiment
056a1fe2-cc2b-4853-a1ec-466536e357cb,8ff28551-a22d-4654-b397-b1fefab19613,2023-01-25,The current management style is very supportive.,Positive
89c520fd-8869-441d-8c9b-7ae0729bcef6,0da49405-2868-4132-9e10-09f396edcbae,2026-06-21,"Great team environment, love working here.",Positive
32e8370f-ddfc-49b1-99cc-5ec8b7090501,0da49405-2868-4132-9e10-09f396edcbae,2025-08-07,I feel overlooked for promotions despite my hard work.,Negative
b1b88448-185a-425f-950e-3188e9022b20,b1f0ac63-0845-431c-b6f1-008ca39dff4f,2026-05-28,Communication between departments could be improved.,Negative
f88244c9-1979-453a-9bb7-bfb47ccdd108,d515e15c-23f9-4830-a716-37945599ff64,2022-04-02,"Great team environment, love working here.",Positive
69504fa9-42f6-4962-9875-694b24f97068,d515e15c-23f9-4830-a716-37945599ff64,2023-06-30,I feel overlooked for promotions despite my hard work.,Negative
bc8a59b2-1d89-4fd9-8531-0232ae32926f,9c713cec-b034-4143-a6b6-169268504551,2026-03-03,I feel that I need more challenging projects to grow.,Neutral
6506166b-9d54-4ac7-840a-7f20d891e780,9c713cec-b034-4143-a6b6-169268504551,2023-11-14,We need better tools to handle the increased workload.,Negative
56c088c7-a2d8-49b0-9c51-e86af3848f39,285609e8-8174-44a3-9399-c8f481a96f48,2026-06-06,Sometimes I feel micromanaged by leadership.,Negative
8fdba33a-4be8-4ff8-a1ce-34de5b8a5f0d,285609e8-8174-44a3-9399-c8f481a96f48,2025-12-16,I feel overlooked for promotions despite my hard work.,Negative
e30691a2-2741-4cff-8e46-fef73bfc5755,b2f3980e-5c87-495e-84ac-6b945462e7aa,2026-01-13,We need better tools to handle the increased workload.,Negative
66803a78-48c8-4d46-b5cb-aa858fdf1b57,8605af7a-e2ab-4b55-ad5b-d181b54a510e,2025-04-08,Sometimes I feel micromanaged by leadership.,Negative
04d3186c-73be-491b-afb4-7367389e7bc0,8605af7a-e2ab-4b55-ad5b-d181b54a510e,2025-12-10,"Great team environment, love working here.",Positive
d0f24114-d74f-482b-a615-30b44152a721,8605af7a-e2ab-4b55-ad5b-d181b54a510e,2022-07-16,The benefits package is competitive but could improve on health coverage.,Neutral
f484ba90-3963-4d71-a84e-de33a6e91578,dda511f7-aed2-4089-b70e-9c39df9af11e,2024-08-28,I appreciate the continuous learning opportunities provided.,Positive
776bd4a4-457c-4d10-b27e-67b71828612f,dda511f7-aed2-4089-b70e-9c39df9af11e,2026-03-03,Sometimes I feel micromanaged by leadership.,Negative
44f1cbe2-e96c-428f-8dbc-81fd5fe4fb74,dda511f7-aed2-4089-b70e-9c39df9af11e,2025-11-09,The current management style is very supportive.,Positive
1759a0aa-025b-4f07-acb8-92635ec57f20,40eef62f-e8bf-4228-bbbd-37142c1c062e,2026-07-10,The benefits package is competitive but could improve on health coverage.,Neutral
46290afd-07c1-4284-bf7e-9ff7ce4d946f,40eef62f-e8bf-4228-bbbd-37142c1c062e,2025-10-31,The benefits package is competitive but could improve on health coverage.,Neutral
24751e1e-71bf-46ef-b626-d0691eee6a39,fd417534-f6ef-4ef9-b022-9e680f544c49,2025-12-02,Sometimes I feel micromanaged by leadership.,Negative
15f767b1-081c-4be2-b02d-397e41d5f5c5,5e6adabc-c67c-4c10-af34-451987e77d02,2025-08-20,Sometimes I feel micromanaged by leadership.,Negative
791e60f9-143a-4c7c-9b42-18345aa31aa7,adef98ff-891d-4b4e-939c-2ef63e3073f3,2025-07-10,I am very happy with the recent changes in remote work policy.,Positive
26bfb244-b13d-4d9d-a27c-d3ba93d49c25,adef98ff-891d-4b4e-939c-2ef63e3073f3,2019-08-05,I feel overlooked for promotions despite my hard work.,Negative
f3094757-e7f5-4b02-b3fc-118ef3a4bd08,624c8f6b-bf5b-46e0-9813-1d131ae22257,2026-01-10,The current management style is very supportive.,Positive
f9cd2602-5e86-433f-83a1-e6b3295b8c26,624c8f6b-bf5b-46e0-9813-1d131ae22257,2026-06-03,I feel that I need more challenging projects to grow.,Neutral
c69bdb7e-9f34-4d47-a291-49d61aba5991,c14ee28d-fe26-41d9-9467-d7dd09d2b7c9,2026-04-02,Communication between departments could be improved.,Negative
ab9bf7cb-cc7b-4087-9854-77834f0e70f5,adeba690-c7dc-4045-adeb-edc1b0e077c8,2025-04-27,We need better tools to handle the increased workload.,Negative
79fe7b0f-990c-4ed9-af20-edfe0780c786,37fe32f1-7d1b-4103-844b-7d57cf1a2eeb,2026-05-31,Sometimes I feel micromanaged by leadership.,Negative
2ffde407-d192-4539-b84f-59e8a31a65bd,37fe32f1-7d1b-4103-844b-7d57cf1a2eeb,2025-03-07,Sometimes I feel micromanaged by leadership.,Negative
d28dfcbb-5cc4-4a28-a04f-dfd834883617,e09062e5-8328-4920-a097-4c3f39ee4f82,2026-06-28,Sometimes I feel micromanaged by leadership.,Negative
dea18b4e-8e14-41d8-972d-c5fca14942b4,5f31c788-787f-4ecb-8553-addbf650bc83,2026-04-11,We need better tools to handle the increased workload.,Negative
5a1ecd20-fe0e-41ca-bf1a-139b9012ffcf,5f31c788-787f-4ecb-8553-addbf650bc83,2020-09-05,I feel overlooked for promotions despite my hard work.,Negative
334aef1e-1a17-44e4-8277-b8bf814fe488,5f31c788-787f-4ecb-8553-addbf650bc83,2026-04-17,I feel that I need more challenging projects to grow.,Neutral
e2b62282-78fd-4e57-a2e9-8dfdde502ec9,0127052a-f096-4894-a079-54d215f9672d,2023-03-28,Communication between departments could be improved.,Negative
875237fd-b431-4b6b-9802-eb755a2f4a3c,0127052a-f096-4894-a079-54d215f9672d,2023-03-17,Sometimes I feel micromanaged by leadership.,Negative
b9151c37-c760-45b7-aae5-239585ce4e4a,0127052a-f096-4894-a079-54d215f9672d,2018-08-16,Communication between departments could be improved.,Negative
73467fc0-7436-4de6-b51a-c774de101386,937cabbf-0a2b-43b8-a68b-9693caddfb1b,2021-01-08,I feel that I need more challenging projects to grow.,Neutral
019b5c2c-6fea-4593-99fe-f87c2920fb4c,937cabbf-0a2b-43b8-a68b-9693caddfb1b,2019-04-02,Sometimes I feel micromanaged by leadership.,Negative
f7bd74a6-c54b-4cd0-9902-ceb5ba28d01c,96e7e382-845a-409f-bff7-5d69bd2a2324,2023-06-02,Communication between departments could be improved.,Negative
531901a1-47c1-4417-bbae-db380142869d,5418c9ed-bd49-4560-8cdd-013490d6ed61,2019-07-16,"Great team environment, love working here.",Positive
43f9540e-a82f-4fb1-9cd0-30d0d3f8dd5f,c15b9258-b2b0-4e68-8ef8-8b7bbc49d127,2025-07-16,The current management style is very supportive.,Positive
fdab59eb-fc2c-4e78-9b6d-c58ff5ba34ed,89df571a-4771-4bb0-8178-0f09cb2c1bb8,2023-05-29,I am very happy with the recent changes in remote work policy.,Positive
b8a19a75-581b-4367-9ca8-b9dbb7bf1557,89df571a-4771-4bb0-8178-0f09cb2c1bb8,2026-07-02,I feel overlooked for promotions despite my hard work.,Negative
62a11627-bbee-42a5-bb4a-23e8643dfa20,89df571a-4771-4bb0-8178-0f09cb2c1bb8,2026-05-09,We need better tools to handle the increased workload.,Negative
be9dcb5d-e5d8-4502-86a3-28cd0a33026a,37a6c0be-8654-4eb4-b5b7-c213c3d2e0e1,2026-02-12,I am very happy with the recent changes in remote work policy.,Positive
cda1901a-9b68-4ac7-9075-08d97b3a1950,37a6c0be-8654-4eb4-b5b7-c213c3d2e0e1,2025-12-05,The benefits package is competitive but could improve on health coverage.,Neutral
fc5500aa-e80f-4eaf-9b71-eb2f2bcd2fc1,90d9dea0-91ff-43d2-a13f-d2d274002dcb,2026-05-11,Sometimes I feel micromanaged by leadership.,Negative
96191b15-a765-4162-9590-b19c3a8ef957,90d9dea0-91ff-43d2-a13f-d2d274002dcb,2025-02-26,The current management style is very supportive.,Positive
16f5c7c8-09e7-4596-a2ee-b1fd960de482,90d9dea0-91ff-43d2-a13f-d2d274002dcb,2025-08-02,Sometimes I feel micromanaged by leadership.,Negative
fc01bd72-f352-4a7a-86d2-956e9e23a5d5,aabe383e-8452-4eac-940f-49b281e27b3b,2026-03-21,We need better tools to handle the increased workload.,Negative
95a1ef59-aa92-435e-b129-8e9308066006,aabe383e-8452-4eac-940f-49b281e27b3b,2025-11-30,I feel overlooked for promotions despite my hard work.,Negative
90bc1d1f-7be7-41fb-84b9-3d5d5878878e,be9ac348-bfe4-4c3a-b577-f4d502256b8c,2018-07-28,We need better tools to handle the increased workload.,Negative
7a885b68-ad89-4735-a295-b8fd31a2c9e8,be9ac348-bfe4-4c3a-b577-f4d502256b8c,2025-06-20,I appreciate the continuous learning opportunities provided.,Positive
20ce50c8-1cfe-478a-b673-a67aa1618fb4,7f0d57cd-9054-49da-9b9c-a873aa435bc9,2019-10-08,The current management style is very supportive.,Positive
2c4a7458-d891-47c2-864d-2694df88f1be,7f0d57cd-9054-49da-9b9c-a873aa435bc9,2023-02-03,I appreciate the continuous learning opportunities provided.,Positive
9d1f56eb-886c-4e72-a44b-55981860c794,1f6b1a9e-67d2-4b45-9497-2a06540ca811,2024-06-22,Communication between departments could be improved.,Negative
a41c0e6b-1bf8-414c-b948-a6a6830373fa,343a844d-4465-4444-a46c-af0d2fe97c97,2023-12-04,I appreciate the continuous learning opportunities provided.,Positive
97ebef00-c38c-481a-9a3d-fa399e1827f9,343a844d-4465-4444-a46c-af0d2fe97c97,2023-02-10,I appreciate the continuous learning opportunities provided.,Positive
e6ec60d4-144e-46dd-9523-c129d29ccf16,6a6e3ab4-49d2-4fda-81a4-dfb6b54e103c,2026-03-09,I appreciate the continuous learning opportunities provided.,Positive
ed88a553-d7af-4396-b707-b23afa7c95bc,6a6e3ab4-49d2-4fda-81a4-dfb6b54e103c,2026-03-29,I appreciate the continuous learning opportunities provided.,Positive
58e44294-e114-426f-aeb5-f0220896f57c,6a6e3ab4-49d2-4fda-81a4-dfb6b54e103c,2026-05-02,We need better tools to handle the increased workload.,Negative
f86ff1f0-7def-4db6-9557-2fa32656643e,aa79934b-cb38-4551-ad1d-123b4fc0d84a,2022-09-06,I feel overlooked for promotions despite my hard work.,Negative
00006d39-2267-4e0e-b303-9936f51a975a,5a62fe7d-fe8f-4c9c-a01d-77f55b4982d2,2024-10-17,Communication between departments could be improved.,Negative
b8840dbf-ce08-4134-9094-cf1d6dd616ee,5a62fe7d-fe8f-4c9c-a01d-77f55b4982d2,2021-10-21,Communication between departments could be improved.,Negative
afd09b58-6eac-4ff4-a0e7-863ba2472e03,cb350cea-0614-46d2-9fd5-cce839cb892a,2025-11-04,Sometimes I feel micromanaged by leadership.,Negative
aba9dc80-9663-49c3-bca7-556efc64baf4,cb350cea-0614-46d2-9fd5-cce839cb892a,2020-05-16,Sometimes I feel micromanaged by leadership.,Negative
c617f7b3-8b12-424d-b9b6-ae44db06d0f1,cb350cea-0614-46d2-9fd5-cce839cb892a,2024-01-13,The current management style is very supportive.,Positive
9b4f8fb7-317b-411e-bff9-66735a42caa9,03050702-32e9-4de6-921d-7a9d597dd202,2025-11-18,"Great team environment, love working here.",Positive
09957c05-fe34-4bc1-a3ee-cab122f585af,03050702-32e9-4de6-921d-7a9d597dd202,2025-10-10,Communication between departments could be improved.,Negative
93270a4f-0700-4b97-b645-1e26daf3881d,03050702-32e9-4de6-921d-7a9d597dd202,2026-04-21,I am very happy with the recent changes in remote work policy.,Positive
d6e382cc-fb5e-43d3-acc1-1c5769841c68,1e1c3236-b91d-48fc-9ad2-738c2a2b2e69,2026-07-19,"Great team environment, love working here.",Positive
947fe548-4f12-4fec-a890-580232d05b14,07ca2091-62e1-4477-bfc0-5987e69a9e19,2025-02-09,The benefits package is competitive but could improve on health coverage.,Neutral
e0ede96d-0967-41e5-a972-f7b700427573,cfb6203e-4529-4a7b-8656-3bb53768ab4e,2021-12-04,"Great team environment, love working here.",Positive
77960b2f-8369-43ca-8856-487ed4d6803f,b3663891-6ab9-42ec-96f9-d755e9c7dd4c,2018-06-28,I feel that I need more challenging projects to grow.,Neutral
f987200c-fbf8-4d6b-8875-81389cbbd521,b3663891-6ab9-42ec-96f9-d755e9c7dd4c,2021-03-28,Sometimes I feel micromanaged by leadership.,Negative
374d07b3-bc2d-492a-9ef0-cf784ff24f52,4186c1e7-e3ab-4cd8-a778-d4202da1548e,2025-12-13,The benefits package is competitive but could improve on health coverage.,Neutral
3b93c8ec-de90-4ce4-8bfc-9b77ea84fbae,4186c1e7-e3ab-4cd8-a778-d4202da1548e,2025-09-22,I feel that I need more challenging projects to grow.,Neutral
f77ff9a6-7db3-4abe-852c-d4a69ada594a,825b247d-4364-4737-9b18-74bdf3c03c03,2025-05-27,I am very happy with the recent changes in remote work policy.,Positive
9ef9f05c-5440-4777-8c1d-378334eca483,825b247d-4364-4737-9b18-74bdf3c03c03,2025-01-21,I appreciate the continuous learning opportunities provided.,Positive
46f7c276-5b21-4fc6-b7b0-e583705b9cc5,825b247d-4364-4737-9b18-74bdf3c03c03,2024-08-22,I feel overlooked for promotions despite my hard work.,Negative
8c691478-3a9d-479b-ad46-73aca0d90887,e15a58f5-b608-4bc8-93f8-d9e848934639,2023-09-24,I feel that I need more challenging projects to grow.,Neutral
6b6f4306-9346-40b6-ab8b-5fa109870f32,e15a58f5-b608-4bc8-93f8-d9e848934639,2025-02-07,I appreciate the continuous learning opportunities provided.,Positive
bcbaaaeb-033e-45ce-b45a-b607f1362cee,979dfd4f-7a35-474b-a08d-53eb505bca1f,2026-04-07,I am very happy with the recent changes in remote work policy.,Positive
4a7e1071-af9b-4936-86ac-1fcdb6aa8330,979dfd4f-7a35-474b-a08d-53eb505bca1f,2026-06-22,The benefits package is competitive but could improve on health coverage.,Neutral
3d330bfc-a8ff-4651-9252-d95f2c11960e,979dfd4f-7a35-474b-a08d-53eb505bca1f,2026-02-02,Communication between departments could be improved.,Negative
1ae9cc2b-d8de-4630-9f7b-08779b8f84d5,daf2b43a-e08b-41ff-b3f5-f7d5cb5e11b7,2023-03-11,We need better tools to handle the increased workload.,Negative
2ead66df-8a92-44a1-bb07-40505415e4d4,daf2b43a-e08b-41ff-b3f5-f7d5cb5e11b7,2017-03-01,I am very happy with the recent changes in remote work policy.,Positive
e87426e9-dde2-46fd-8561-c70d794f4724,daf2b43a-e08b-41ff-b3f5-f7d5cb5e11b7,2024-04-01,Communication between departments could be improved.,Negative
0b11b89c-fd62-4a8e-a12a-bf8d59d29d63,f72e2e39-f288-4bcf-b1fc-b3926b61e7a0,2026-03-24,Sometimes I feel micromanaged by leadership.,Negative
8c951fe5-be7a-4851-b754-f79acdda47e8,63927b69-0379-4ea5-a4ad-837479fd3fa7,2026-06-26,I feel that I need more challenging projects to grow.,Neutral
f5a917b8-acb9-4a26-a4bb-d877916ad7b7,63927b69-0379-4ea5-a4ad-837479fd3fa7,2026-03-31,The current management style is very supportive.,Positive
fc02828a-2c97-4d50-9090-6ac246681922,c38e1a3e-0f34-487b-9809-8aeacce6d48e,2025-08-12,I feel that I need more challenging projects to grow.,Neutral
8d46cdbe-2f7f-42df-84ff-e8dafccf796c,c38e1a3e-0f34-487b-9809-8aeacce6d48e,2025-08-30,I feel overlooked for promotions despite my hard work.,Negative
c37932c0-4288-4399-91b4-8d6cc47e0477,1ecbca75-dae5-468f-9bf3-f89bd6eb8187,2023-02-08,We need better tools to handle the increased workload.,Negative
65c36f66-c981-4bf7-86f9-0048ae704863,ec3b260f-abb4-49e2-adb6-689effd80023,2025-10-19,I feel that I need more challenging projects to grow.,Neutral
a0085bb2-25b6-4f8e-b05a-503f71d2b7ed,2d091cf2-0ad5-4444-98a8-4ed7bdbed977,2020-03-02,Communication between departments could be improved.,Negative
f00e4945-6ad2-48ff-9a66-a8a5761e658c,c3a674a4-e305-4c2a-a198-8f31857a4562,2021-05-14,Sometimes I feel micromanaged by leadership.,Negative
9e87a28d-66af-43e9-bd52-c624d7ec1a68,a82da437-50f0-4521-b6aa-ee2dcfb9f80e,2020-05-29,"Great team environment, love working here.",Positive
fe7a38d1-e652-4316-8dd2-dc398df03127,a82da437-50f0-4521-b6aa-ee2dcfb9f80e,2021-09-12,Sometimes I feel micromanaged by leadership.,Negative
4ddc563d-883f-436d-a3c9-1dbc8a5b748e,97aa3c2a-41e6-4df7-8d1b-4b55270f141a,2019-08-23,Communication between departments could be improved.,Negative
fd862e3b-c8b5-4eb7-bd50-fab1f91896aa,97aa3c2a-41e6-4df7-8d1b-4b55270f141a,2018-11-22,The benefits package is competitive but could improve on health coverage.,Neutral
2b78fe02-b832-4e22-8ce4-4395f61d4638,97aa3c2a-41e6-4df7-8d1b-4b55270f141a,2021-03-04,The current management style is very supportive.,Positive
14af12a1-2dc9-4836-9877-59d598b7d2fd,55a83463-a9ca-4df2-ba6c-109647adbc4e,2023-03-13,Communication between departments could be improved.,Negative
d306ee3e-6008-44a5-8af2-a6ddb92baa30,0d78e902-c72a-4677-958f-4dde41205961,2026-05-24,The current management style is very supportive.,Positive
5fe173fc-6ada-4db6-a5e9-dbd6f8624d93,0d78e902-c72a-4677-958f-4dde41205961,2026-07-11,The current management style is very supportive.,Positive
7391a0ad-48fc-4cb4-9973-bf5427d36f30,0d78e902-c72a-4677-958f-4dde41205961,2026-04-04,I feel overlooked for promotions despite my hard work.,Negative
de776515-425b-419b-ac0b-b74f7a78e10c,f02e33b8-8bcb-477e-9a03-3bbd37ef8fdf,2023-02-22,I appreciate the continuous learning opportunities provided.,Positive
70223262-84cf-4e8e-b987-3e9c5a020ae0,f02e33b8-8bcb-477e-9a03-3bbd37ef8fdf,2026-02-14,The current management style is very supportive.,Positive
f298cd56-507c-49b5-8f7b-86ca1316ddfb,a9f566c2-a9a4-4b0e-afb2-4c4125f4ba08,2025-08-20,We need better tools to handle the increased workload.,Negative
466429bd-a591-4075-82a7-636024d21799,a9f566c2-a9a4-4b0e-afb2-4c4125f4ba08,2023-08-21,Sometimes I feel micromanaged by leadership.,Negative
4ed94102-97e8-47e0-a404-53127cc28d39,a9f566c2-a9a4-4b0e-afb2-4c4125f4ba08,2026-03-08,We need better tools to handle the increased workload.,Negative
64f7854b-cad5-4abc-9a77-99cd16e6ffe3,8d8cb1c6-1f6a-4815-a11d-3baec4df1695,2021-11-14,The current management style is very supportive.,Positive
f8943371-2158-49da-871b-9264fe7c5e94,8d8cb1c6-1f6a-4815-a11d-3baec4df1695,2021-05-10,I feel that I need more challenging projects to grow.,Neutral
ab35dfaf-3efd-4b79-b65e-7574aba5da7e,dc2f2071-afe8-4f69-9459-a079dd79b881,2025-03-15,I feel that I need more challenging projects to grow.,Neutral
1f1e6a09-a0ea-4ead-8277-36bfa9e90834,dc2f2071-afe8-4f69-9459-a079dd79b881,2024-03-09,The benefits package is competitive but could improve on health coverage.,Neutral
321a7b58-347f-4466-a681-85d91aca4b6a,046e35af-6ab1-4222-b895-20ed1a9a0929,2025-10-13,I appreciate the continuous learning opportunities provided.,Positive
2cbc5688-0f0e-4bfa-a479-90e9e5921837,046e35af-6ab1-4222-b895-20ed1a9a0929,2025-02-12,The current management style is very supportive.,Positive
4ae66a9d-4e83-432c-83f4-c71c1bc9502d,046e35af-6ab1-4222-b895-20ed1a9a0929,2024-01-17,We need better tools to handle the increased workload.,Negative
74e4c8f3-6f49-42fa-9f7e-6c10c2f7bf2e,9131cb47-86da-419b-91f1-52d7a19ba080,2025-08-06,"Great team environment, love working here.",Positive
a4473c3e-a868-4224-bed4-0f2aa2ccabc5,2a6b5956-5714-4011-af94-c006d7ae0691,2026-05-12,I feel overlooked for promotions despite my hard work.,Negative
ca20826e-9fa1-44ab-80ff-58d3c15bf40d,016f284a-3d20-4647-92ea-b6c3b0bc6b87,2025-10-16,I feel that I need more challenging projects to grow.,Neutral
1a73803d-e2ff-4de8-856b-b4d6262d9761,016f284a-3d20-4647-92ea-b6c3b0bc6b87,2026-07-05,Sometimes I feel micromanaged by leadership.,Negative
657c3ab1-17b3-48d7-8383-8be89de67b91,016f284a-3d20-4647-92ea-b6c3b0bc6b87,2026-02-01,Communication between departments could be improved.,Negative
c8a460f7-3842-4ac3-88a2-4f26205d839c,ebab6662-070a-419b-80c3-f194ddd1606d,2026-07-04,The benefits package is competitive but could improve on health coverage.,Neutral
5da4d46f-e346-4c3e-992d-d6ea2d7897d4,308320d8-7791-415d-b87b-187752b7fa44,2026-07-15,Communication between departments could be improved.,Negative
2bc66435-a0bc-4d63-91f4-de2bca62aa0f,308320d8-7791-415d-b87b-187752b7fa44,2026-07-12,The benefits package is competitive but could improve on health coverage.,Neutral
e2623114-383a-4539-b744-9e701077d7d0,503ae7cb-cdd6-4e41-a27a-3107bcb0ae91,2026-06-28,I appreciate the continuous learning opportunities provided.,Positive
17c1f848-7fe6-4d39-b14b-fa514047adf0,503ae7cb-cdd6-4e41-a27a-3107bcb0ae91,2026-01-26,Sometimes I feel micromanaged by leadership.,Negative
be774583-0943-4b55-9ea3-02a6f2007e2d,503ae7cb-cdd6-4e41-a27a-3107bcb0ae91,2023-02-24,I feel that I need more challenging projects to grow.,Neutral
ea7cfb90-1ec2-4e16-944e-754ba3175ec5,0a66f92a-039d-42b4-abef-c527a3f1157c,2024-08-13,"Great team environment, love working here.",Positive
1d3079d8-41a1-459a-bdd0-b41d9620e423,3414631f-ae1b-49cc-afab-39b96b9779ab,2025-03-07,"Great team environment, love working here.",Positive
acd101f0-6bde-48df-8639-8b686e8a13d1,3414631f-ae1b-49cc-afab-39b96b9779ab,2023-03-03,Sometimes I feel micromanaged by leadership.,Negative
30aa4876-6fbd-452c-bef6-e5c49c575232,3414631f-ae1b-49cc-afab-39b96b9779ab,2026-07-16,Communication between departments could be improved.,Negative
